"","x.sorted","tp","fp","tn","fn","tpr","tnr","fpr","fnr"
"25",-0.545672900473549,9,15,139,53,0.145161290322581,0.902597402597403,0.0974025974025974,0.854838709677419
"26",-0.545128630588677,9,16,138,53,0.145161290322581,0.896103896103896,0.103896103896104,0.854838709677419
"27",-0.545016529208231,10,16,138,52,0.161290322580645,0.896103896103896,0.103896103896104,0.838709677419355
"28",-0.544789507463475,10,17,137,52,0.161290322580645,0.88961038961039,0.11038961038961,0.838709677419355
"29",-0.544601344541913,10,18,136,52,0.161290322580645,0.883116883116883,0.116883116883117,0.838709677419355
"30",-0.543525279113787,11,18,136,51,0.17741935483871,0.883116883116883,0.116883116883117,0.82258064516129
"31",-0.543142181834068,11,19,135,51,0.17741935483871,0.876623376623377,0.123376623376623,0.82258064516129
"32",-0.542356488413573,12,19,135,50,0.193548387096774,0.876623376623377,0.123376623376623,0.806451612903226
"33",-0.542220771162531,12,20,134,50,0.193548387096774,0.87012987012987,0.12987012987013,0.806451612903226
"34",-0.541719276170532,12,21,133,50,0.193548387096774,0.863636363636364,0.136363636363636,0.806451612903226
"35",-0.540876817152919,13,21,133,49,0.209677419354839,0.863636363636364,0.136363636363636,0.790322580645161
"36",-0.540702340076159,14,21,133,48,0.225806451612903,0.863636363636364,0.136363636363636,0.774193548387097
"37",-0.540379166948002,15,21,133,47,0.241935483870968,0.863636363636364,0.136363636363636,0.758064516129032
"38",-0.540348628494193,15,22,132,47,0.241935483870968,0.857142857142857,0.142857142857143,0.758064516129032
"39",-0.53995706177257,16,22,132,46,0.258064516129032,0.857142857142857,0.142857142857143,0.741935483870968
"40",-0.539737592107827,17,22,132,45,0.274193548387097,0.857142857142857,0.142857142857143,0.725806451612903
"41",-0.53970915682477,17,23,131,45,0.274193548387097,0.850649350649351,0.149350649350649,0.725806451612903
"42",-0.539660865979739,17,24,130,45,0.274193548387097,0.844155844155844,0.155844155844156,0.725806451612903
"43",-0.539386086012144,18,24,130,44,0.290322580645161,0.844155844155844,0.155844155844156,0.709677419354839
"44",-0.539143322333496,18,25,129,44,0.290322580645161,0.837662337662338,0.162337662337662,0.709677419354839
"45",-0.538976341382608,18,26,128,44,0.290322580645161,0.831168831168831,0.168831168831169,0.709677419354839
"46",-0.538586790836072,19,26,128,43,0.306451612903226,0.831168831168831,0.168831168831169,0.693548387096774
"47",-0.538416920502645,20,26,128,42,0.32258064516129,0.831168831168831,0.168831168831169,0.67741935483871
"48",-0.538385819311626,20,27,127,42,0.32258064516129,0.824675324675325,0.175324675324675,0.67741935483871
"49",-0.538261120423351,21,27,127,41,0.338709677419355,0.824675324675325,0.175324675324675,0.661290322580645
"50",-0.53820053564402,21,28,126,41,0.338709677419355,0.818181818181818,0.181818181818182,0.661290322580645
"51",-0.538116104578262,21,29,125,41,0.338709677419355,0.811688311688312,0.188311688311688,0.661290322580645
"52",-0.538098593443894,22,29,125,40,0.354838709677419,0.811688311688312,0.188311688311688,0.645161290322581
"53",-0.537713166767601,23,29,125,39,0.370967741935484,0.811688311688312,0.188311688311688,0.629032258064516
"54",-0.537318963921297,23,30,124,39,0.370967741935484,0.805194805194805,0.194805194805195,0.629032258064516
"55",-0.536767516013684,23,31,123,39,0.370967741935484,0.798701298701299,0.201298701298701,0.629032258064516
"56",-0.536569753446618,23,32,122,39,0.370967741935484,0.792207792207792,0.207792207792208,0.629032258064516
"57",-0.536385517304885,23,33,121,39,0.370967741935484,0.785714285714286,0.214285714285714,0.629032258064516
"58",-0.536298497952853,24,33,121,38,0.387096774193548,0.785714285714286,0.214285714285714,0.612903225806452
"59",-0.536118269379819,24,34,120,38,0.387096774193548,0.779220779220779,0.220779220779221,0.612903225806452
"60",-0.536007403292285,24,35,119,38,0.387096774193548,0.772727272727273,0.227272727272727,0.612903225806452
"61",-0.535807475761044,25,35,119,37,0.403225806451613,0.772727272727273,0.227272727272727,0.596774193548387
"62",-0.535802861760663,26,35,119,36,0.419354838709677,0.772727272727273,0.227272727272727,0.580645161290323
"63",-0.535662592969599,26,36,118,36,0.419354838709677,0.766233766233766,0.233766233766234,0.580645161290323
"64",-0.53533455503021,26,37,117,36,0.419354838709677,0.75974025974026,0.24025974025974,0.580645161290323
"65",-0.535250676579829,27,37,117,35,0.435483870967742,0.75974025974026,0.24025974025974,0.564516129032258
"66",-0.534916929139042,27,38,116,35,0.435483870967742,0.753246753246753,0.246753246753247,0.564516129032258
"67",-0.534681496338894,27,39,115,35,0.435483870967742,0.746753246753247,0.253246753246753,0.564516129032258
"68",-0.534525679601569,27,40,114,35,0.435483870967742,0.74025974025974,0.25974025974026,0.564516129032258
"69",-0.533690975438168,27,41,113,35,0.435483870967742,0.733766233766234,0.266233766233766,0.564516129032258
"70",-0.533553869214283,27,42,112,35,0.435483870967742,0.727272727272727,0.272727272727273,0.564516129032258
"71",-0.533133619659482,27,43,111,35,0.435483870967742,0.720779220779221,0.279220779220779,0.564516129032258
"72",-0.533117905596711,28,43,111,34,0.451612903225806,0.720779220779221,0.279220779220779,0.548387096774194
"73",-0.533047720737403,29,43,111,33,0.467741935483871,0.720779220779221,0.279220779220779,0.532258064516129
"74",-0.532837119373887,29,44,110,33,0.467741935483871,0.714285714285714,0.285714285714286,0.532258064516129
"75",-0.532675019043213,29,45,109,33,0.467741935483871,0.707792207792208,0.292207792207792,0.532258064516129
"76",-0.532357351500221,29,46,108,33,0.467741935483871,0.701298701298701,0.298701298701299,0.532258064516129
"77",-0.532159525427592,29,47,107,33,0.467741935483871,0.694805194805195,0.305194805194805,0.532258064516129
"78",-0.531655630500611,30,47,107,32,0.483870967741935,0.694805194805195,0.305194805194805,0.516129032258065
"79",-0.531539075726876,31,47,107,31,0.5,0.694805194805195,0.305194805194805,0.5
"80",-0.531488368059708,31,48,106,31,0.5,0.688311688311688,0.311688311688312,0.5
"81",-0.531448020011799,31,49,105,31,0.5,0.681818181818182,0.318181818181818,0.5
"82",-0.531430746557491,32,49,105,30,0.516129032258065,0.681818181818182,0.318181818181818,0.483870967741935
"83",-0.531304566200641,32,50,104,30,0.516129032258065,0.675324675324675,0.324675324675325,0.483870967741935
"84",-0.531269721681696,32,51,103,30,0.516129032258065,0.668831168831169,0.331168831168831,0.483870967741935
"85",-0.531227437138389,32,52,102,30,0.516129032258065,0.662337662337662,0.337662337662338,0.483870967741935
"86",-0.531106476608917,32,53,101,30,0.516129032258065,0.655844155844156,0.344155844155844,0.483870967741935
"87",-0.53108332948375,32,54,100,30,0.516129032258065,0.649350649350649,0.350649350649351,0.483870967741935
"88",-0.530866522703453,32,55,99,30,0.516129032258065,0.642857142857143,0.357142857142857,0.483870967741935
"89",-0.530493364026665,33,55,99,29,0.532258064516129,0.642857142857143,0.357142857142857,0.467741935483871
"90",-0.529994548965142,34,55,99,28,0.548387096774194,0.642857142857143,0.357142857142857,0.451612903225806
"91",-0.529323982959501,34,56,98,28,0.548387096774194,0.636363636363636,0.363636363636364,0.451612903225806
"92",-0.529313545592234,34,57,97,28,0.548387096774194,0.62987012987013,0.37012987012987,0.451612903225806
"93",-0.528713728159777,34,58,96,28,0.548387096774194,0.623376623376623,0.376623376623377,0.451612903225806
"94",-0.528712276195793,34,59,95,28,0.548387096774194,0.616883116883117,0.383116883116883,0.451612903225806
"95",-0.528532715594324,34,60,94,28,0.548387096774194,0.61038961038961,0.38961038961039,0.451612903225806
"96",-0.528523817480034,34,61,93,28,0.548387096774194,0.603896103896104,0.396103896103896,0.451612903225806
"97",-0.528447316916684,35,61,93,27,0.564516129032258,0.603896103896104,0.396103896103896,0.435483870967742
"98",-0.528317312472411,35,62,92,27,0.564516129032258,0.597402597402597,0.402597402597403,0.435483870967742
"99",-0.528306651756417,35,63,91,27,0.564516129032258,0.590909090909091,0.409090909090909,0.435483870967742
"100",-0.528267662458854,35,64,90,27,0.564516129032258,0.584415584415584,0.415584415584416,0.435483870967742
"101",-0.527796501132158,35,65,89,27,0.564516129032258,0.577922077922078,0.422077922077922,0.435483870967742
"102",-0.527765269539746,35,66,88,27,0.564516129032258,0.571428571428571,0.428571428571429,0.435483870967742
"103",-0.527754597690348,35,67,87,27,0.564516129032258,0.564935064935065,0.435064935064935,0.435483870967742
"104",-0.527720871380072,35,68,86,27,0.564516129032258,0.558441558441558,0.441558441558442,0.435483870967742
"105",-0.527654922672115,36,68,86,26,0.580645161290323,0.558441558441558,0.441558441558442,0.419354838709677
"106",-0.527578013680251,37,68,86,25,0.596774193548387,0.558441558441558,0.441558441558442,0.403225806451613
"107",-0.527467603019006,38,68,86,24,0.612903225806452,0.558441558441558,0.441558441558442,0.387096774193548
"108",-0.52713825924079,38,69,85,24,0.612903225806452,0.551948051948052,0.448051948051948,0.387096774193548
"109",-0.526995709039864,38,70,84,24,0.612903225806452,0.545454545454545,0.454545454545455,0.387096774193548
"110",-0.52691957614913,38,71,83,24,0.612903225806452,0.538961038961039,0.461038961038961,0.387096774193548
"111",-0.526911618536079,38,72,82,24,0.612903225806452,0.532467532467532,0.467532467532468,0.387096774193548
"112",-0.526692730417952,38,73,81,24,0.612903225806452,0.525974025974026,0.474025974025974,0.387096774193548
"113",-0.526124208234344,38,74,80,24,0.612903225806452,0.519480519480519,0.480519480519481,0.387096774193548
"114",-0.52602601200398,39,74,80,23,0.629032258064516,0.519480519480519,0.480519480519481,0.370967741935484
"115",-0.525992404191139,39,75,79,23,0.629032258064516,0.512987012987013,0.487012987012987,0.370967741935484
"116",-0.525279786778891,40,75,79,22,0.645161290322581,0.512987012987013,0.487012987012987,0.354838709677419
"117",-0.525044560434739,40,76,78,22,0.645161290322581,0.506493506493506,0.493506493506494,0.354838709677419
"118",-0.525026410928776,40,77,77,22,0.645161290322581,0.5,0.5,0.354838709677419
"119",-0.524929360954251,40,78,76,22,0.645161290322581,0.493506493506494,0.506493506493507,0.354838709677419
"120",-0.524922590273143,40,79,75,22,0.645161290322581,0.487012987012987,0.512987012987013,0.354838709677419
"121",-0.524895578916167,40,80,74,22,0.645161290322581,0.480519480519481,0.519480519480519,0.354838709677419
"122",-0.524605418029301,41,80,74,21,0.661290322580645,0.480519480519481,0.519480519480519,0.338709677419355
"123",-0.524539524007199,41,81,73,21,0.661290322580645,0.474025974025974,0.525974025974026,0.338709677419355
"124",-0.524325713673094,42,81,73,20,0.67741935483871,0.474025974025974,0.525974025974026,0.32258064516129
"125",-0.524183910891577,42,82,72,20,0.67741935483871,0.467532467532468,0.532467532467533,0.32258064516129
"126",-0.523922888288254,43,82,72,19,0.693548387096774,0.467532467532468,0.532467532467533,0.306451612903226
"127",-0.52385342194242,43,83,71,19,0.693548387096774,0.461038961038961,0.538961038961039,0.306451612903226
"128",-0.523772324406284,44,83,71,18,0.709677419354839,0.461038961038961,0.538961038961039,0.290322580645161
"129",-0.523320759236072,45,83,71,17,0.725806451612903,0.461038961038961,0.538961038961039,0.274193548387097
"130",-0.522876547211363,45,84,70,17,0.725806451612903,0.454545454545455,0.545454545454545,0.274193548387097
"131",-0.522409817253962,46,84,70,16,0.741935483870968,0.454545454545455,0.545454545454545,0.258064516129032
"132",-0.52239468016873,46,85,69,16,0.741935483870968,0.448051948051948,0.551948051948052,0.258064516129032
"133",-0.522171570515114,47,85,69,15,0.758064516129032,0.448051948051948,0.551948051948052,0.241935483870968
"134",-0.521986016329548,47,86,68,15,0.758064516129032,0.441558441558442,0.558441558441559,0.241935483870968
"135",-0.521343931983939,47,87,67,15,0.758064516129032,0.435064935064935,0.564935064935065,0.241935483870968
"136",-0.521278182781688,48,87,67,14,0.774193548387097,0.435064935064935,0.564935064935065,0.225806451612903
"137",-0.520639040222331,48,88,66,14,0.774193548387097,0.428571428571429,0.571428571428571,0.225806451612903
"138",-0.520281724412394,48,89,65,14,0.774193548387097,0.422077922077922,0.577922077922078,0.225806451612903
"139",-0.520154605910299,48,90,64,14,0.774193548387097,0.415584415584416,0.584415584415584,0.225806451612903
"140",-0.520147470311457,48,91,63,14,0.774193548387097,0.409090909090909,0.590909090909091,0.225806451612903
"141",-0.519846805862039,48,92,62,14,0.774193548387097,0.402597402597403,0.597402597402597,0.225806451612903
"142",-0.519487938582937,48,93,61,14,0.774193548387097,0.396103896103896,0.603896103896104,0.225806451612903
"143",-0.519438912140463,48,94,60,14,0.774193548387097,0.38961038961039,0.61038961038961,0.225806451612903
"144",-0.519208839095505,49,94,60,13,0.790322580645161,0.38961038961039,0.61038961038961,0.209677419354839
"145",-0.519184024360557,49,95,59,13,0.790322580645161,0.383116883116883,0.616883116883117,0.209677419354839
"146",-0.519141692382654,49,96,58,13,0.790322580645161,0.376623376623377,0.623376623376623,0.209677419354839
"147",-0.518889222775853,49,97,57,13,0.790322580645161,0.37012987012987,0.62987012987013,0.209677419354839
"148",-0.518223924624349,50,97,57,12,0.806451612903226,0.37012987012987,0.62987012987013,0.193548387096774
"149",-0.518103547093644,50,98,56,12,0.806451612903226,0.363636363636364,0.636363636363636,0.193548387096774
"150",-0.517874533097261,50,99,55,12,0.806451612903226,0.357142857142857,0.642857142857143,0.193548387096774
"151",-0.517711145352224,50,100,54,12,0.806451612903226,0.350649350649351,0.649350649350649,0.193548387096774
"152",-0.51745596470817,51,100,54,11,0.82258064516129,0.350649350649351,0.649350649350649,0.17741935483871
"153",-0.517385001919958,51,101,53,11,0.82258064516129,0.344155844155844,0.655844155844156,0.17741935483871
"154",-0.517331451783397,51,102,52,11,0.82258064516129,0.337662337662338,0.662337662337662,0.17741935483871
"155",-0.517223396508379,52,102,52,10,0.838709677419355,0.337662337662338,0.662337662337662,0.161290322580645
"156",-0.517008988214343,53,102,52,9,0.854838709677419,0.337662337662338,0.662337662337662,0.145161290322581
"157",-0.516850646533737,53,103,51,9,0.854838709677419,0.331168831168831,0.668831168831169,0.145161290322581
"158",-0.516699736121789,54,103,51,8,0.870967741935484,0.331168831168831,0.668831168831169,0.129032258064516
"159",-0.516441305941412,54,104,50,8,0.870967741935484,0.324675324675325,0.675324675324675,0.129032258064516
"160",-0.516371986091023,54,105,49,8,0.870967741935484,0.318181818181818,0.681818181818182,0.129032258064516
"161",-0.516311216656306,54,106,48,8,0.870967741935484,0.311688311688312,0.688311688311688,0.129032258064516
"162",-0.516257915671157,54,107,47,8,0.870967741935484,0.305194805194805,0.694805194805195,0.129032258064516
"163",-0.516242241751548,54,108,46,8,0.870967741935484,0.298701298701299,0.701298701298701,0.129032258064516
"164",-0.516119498695187,54,109,45,8,0.870967741935484,0.292207792207792,0.707792207792208,0.129032258064516
"165",-0.515747918656128,54,110,44,8,0.870967741935484,0.285714285714286,0.714285714285714,0.129032258064516
"166",-0.515413402290048,55,110,44,7,0.887096774193548,0.285714285714286,0.714285714285714,0.112903225806452
"167",-0.515384618439581,55,111,43,7,0.887096774193548,0.279220779220779,0.720779220779221,0.112903225806452
"168",-0.515028018861247,55,112,42,7,0.887096774193548,0.272727272727273,0.727272727272727,0.112903225806452
"169",-0.514855658635225,55,113,41,7,0.887096774193548,0.266233766233766,0.733766233766234,0.112903225806452
"170",-0.514753511952433,55,114,40,7,0.887096774193548,0.25974025974026,0.74025974025974,0.112903225806452
"171",-0.514739802607285,55,115,39,7,0.887096774193548,0.253246753246753,0.746753246753247,0.112903225806452
"172",-0.514506139225116,55,116,38,7,0.887096774193548,0.246753246753247,0.753246753246753,0.112903225806452
"173",-0.514196643820652,55,117,37,7,0.887096774193548,0.24025974025974,0.75974025974026,0.112903225806452
"174",-0.513625047942869,55,118,36,7,0.887096774193548,0.233766233766234,0.766233766233766,0.112903225806452
"175",-0.513621815651073,55,119,35,7,0.887096774193548,0.227272727272727,0.772727272727273,0.112903225806452
"176",-0.512894333817655,56,119,35,6,0.903225806451613,0.227272727272727,0.772727272727273,0.0967741935483871
"177",-0.512328553098527,56,120,34,6,0.903225806451613,0.220779220779221,0.779220779220779,0.0967741935483871
"178",-0.512134759945242,56,121,33,6,0.903225806451613,0.214285714285714,0.785714285714286,0.0967741935483871
"179",-0.5120730310393,56,122,32,6,0.903225806451613,0.207792207792208,0.792207792207792,0.0967741935483871
"180",-0.511851995958602,56,123,31,6,0.903225806451613,0.201298701298701,0.798701298701299,0.0967741935483871
"181",-0.511390526594105,56,124,30,6,0.903225806451613,0.194805194805195,0.805194805194805,0.0967741935483871
"182",-0.511255045422266,56,125,29,6,0.903225806451613,0.188311688311688,0.811688311688312,0.0967741935483871
"183",-0.511109090641066,56,126,28,6,0.903225806451613,0.181818181818182,0.818181818181818,0.0967741935483871
"184",-0.510999918445011,56,127,27,6,0.903225806451613,0.175324675324675,0.824675324675325,0.0967741935483871
"185",-0.510908130438382,56,128,26,6,0.903225806451613,0.168831168831169,0.831168831168831,0.0967741935483871
"186",-0.510760180148992,56,129,25,6,0.903225806451613,0.162337662337662,0.837662337662338,0.0967741935483871
"187",-0.510716930701263,56,130,24,6,0.903225806451613,0.155844155844156,0.844155844155844,0.0967741935483871
"188",-0.510638799730757,56,131,23,6,0.903225806451613,0.149350649350649,0.850649350649351,0.0967741935483871
"189",-0.510284216392709,56,132,22,6,0.903225806451613,0.142857142857143,0.857142857142857,0.0967741935483871
"190",-0.510229010506486,56,133,21,6,0.903225806451613,0.136363636363636,0.863636363636364,0.0967741935483871
"191",-0.510049455846377,56,134,20,6,0.903225806451613,0.12987012987013,0.87012987012987,0.0967741935483871
"192",-0.509807099733034,57,134,20,5,0.919354838709677,0.12987012987013,0.87012987012987,0.0806451612903226
"193",-0.508789030082704,57,135,19,5,0.919354838709677,0.123376623376623,0.876623376623377,0.0806451612903226
"194",-0.50814912804289,58,135,19,4,0.935483870967742,0.123376623376623,0.876623376623377,0.0645161290322581
"195",-0.508144017302667,59,135,19,3,0.951612903225806,0.123376623376623,0.876623376623377,0.0483870967741935
"196",-0.507803967083888,59,136,18,3,0.951612903225806,0.116883116883117,0.883116883116883,0.0483870967741935
"197",-0.50770530245076,59,137,17,3,0.951612903225806,0.11038961038961,0.88961038961039,0.0483870967741935
"198",-0.50762763695015,59,138,16,3,0.951612903225806,0.103896103896104,0.896103896103896,0.0483870967741935
"199",-0.507501347471806,60,138,16,2,0.967741935483871,0.103896103896104,0.896103896103896,0.032258064516129
"200",-0.506153082592921,61,138,16,1,0.983870967741935,0.103896103896104,0.896103896103896,0.0161290322580645
"201",-0.506119959503838,61,139,15,1,0.983870967741935,0.0974025974025974,0.902597402597403,0.0161290322580645
"202",-0.506044325510214,61,140,14,1,0.983870967741935,0.0909090909090909,0.909090909090909,0.0161290322580645
"203",-0.50559138363638,62,140,14,0,1,0.0909090909090909,0.909090909090909,0
"204",-0.505305915230274,62,141,13,0,1,0.0844155844155844,0.915584415584416,0
"205",-0.505216983625902,62,142,12,0,1,0.0779220779220779,0.922077922077922,0
"206",-0.504675918135052,62,143,11,0,1,0.0714285714285714,0.928571428571429,0
"207",-0.504110646025282,62,144,10,0,1,0.0649350649350649,0.935064935064935,0
"208",-0.503258265839027,62,145,9,0,1,0.0584415584415584,0.941558441558442,0
"209",-0.503051631722672,62,146,8,0,1,0.051948051948052,0.948051948051948,0
"210",-0.502484181975515,62,147,7,0,1,0.0454545454545455,0.954545454545455,0
"211",-0.50192493705329,62,148,6,0,1,0.038961038961039,0.961038961038961,0
"212",-0.501400389114857,62,149,5,0,1,0.0324675324675325,0.967532467532468,0
"213",-0.501341617735999,62,150,4,0,1,0.025974025974026,0.974025974025974,0
"214",-0.500655470637246,62,151,3,0,1,0.0194805194805195,0.980519480519481,0
"215",-0.500302707331313,62,152,2,0,1,0.012987012987013,0.987012987012987,0
"216",-0.499557663111978,62,153,1,0,1,0.00649350649350649,0.993506493506494,0
"217",-0.497407533865698,62,154,0,0,1,0,1,0
